A1_FILIAL;A1_PESSOA;A1_NOME;A1_IDENT;A1_CLIENTE;A1_FORNEC;A1_VEND;A1_ETRANSP;A1_TPCGC;A1_CGC;A1_TIPO;A1_TIPORUR;A1_CEP;A1_END;A1_BAIRRO;A1_REGIAO;A1_MUN;A1_EST;A1_COD_MUN;A1_PAIS;A1_INSCR;A1_INSCRM;A1_GRPTRIB;A1_COMISS;A1_COMEMIS;A1_COMBX;A1_FONE;A1_CELULAR;A1_FAX;A1_EMAIL;A1_ENFE;A1_HPAGE;A1_FTP;A1_TABELA;A1_NREDUZ;A1_CONTATO;A1_RECPIS;A1_RECCOFI;A1_RECCSLL;A1_RAMOATV;A1_CREDITO;A1_LIMCRED;A1_ATIVO;A1_VENDE1;A1_VENDE2;A1_VENDE3;A1_COND;A1_CTADEB;A1_CTACRED;A1_SUFRAMA;A1_VENCIM;A1_COMCLI;A1_CODSIAF;A1_TRANSP;A1_SIMPLES;A1_REGESIM;A1_PERCATM;A1_ALEMISS;A1_ALBAIXA;A1_TVAR1;A1_TVAR2;A1_TVAR3;A1_TVAR4;A1_CALCSUF;A1_MENNOTA;A1_MENPAD1;A1_MENPAD2;A1_MENPAD3;A1_MENPAD4;A1_MENPAD5;A1_TPFRETE;A1_CODUSER;A1_DUPCRED;A1_UMOVME;A1_MSEXP;A1_UMOVINT;A1_UMOVID;A1_UMOVATV;A1_DTINCL;A1_IPDV;A1_IPDVINT;A1_IPDVID;A1_IPDVATV;A1_PFISICA;A1_ICSHOP;A1_ATVCSHP;A1_DTALTCS;A1_CSHOPID;A1_CSHPUTC;A1_PDVPAD;A1_IPDVCHV;A1_MSDT;A1_PERFCP;A1_CONTRIB;A1_OUTRMUN;A1_CODANTT;A1_RETISS;A1_TPNFSE;A1_GUID;A1_FLYID;A1_FLYUPD;A1_FLYDEL;A1_OBSERV
01;00270;VIA MONDO AUTOMOVEIS E PECAS LTDA MATRIZ;;N;S;N;N;J;00.836.942/0001-04;;;37550000;ROD BR 459 KM 107, 01;IPIRANGA;;POUSO ALEGRE;MG;52501;1058;5259460440013;;;0;0;0;35-2102-6000;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00271;DUBLART COMPONENTES PARA CALCADOS LTDA ME;;S;S;N;N;J;00.779.847/0001-16;;;14401229;RUA MINAS GERAIS, 2243;VILA APARECIDA;;FRANCA;SP;16200;1058;310433296112;;;0;0;0;16-3727-2434;16-99121-6277;;MARCOSCANUTO1972@GMAIL.COM;MARCOSCANUTO1972@GMAIL.COM;;;001;DUBLART;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;;0;0;0;;;;;;;001;005;006;;;1;;;2;;;;;/  /;;;;;;;;;;;;;20220622092000;0;;;;;;;;;;GEOVANI: COMPOMIX@BOL.COM.BR 16-37257022               QDO FOR TUPI E TUGA
01;00272;TRANSVILLE TRANSPORTES E SERVICOS LTDA;;N;S;N;N;J;82.604.042/0001-04;;;89218500;RUA ALM JACEGUAY, 1834;COSTA E SILVA;;JOINVILLE;SC;09102;1058;251777960;;;0;0;0;047-3461-8888;;;;;;;001;TRANSVILLE;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00273;A.H.P. TRANSPORTES LTDA ME;;N;S;N;N;J;05.507.626/0001-02;;;89214105;ROD BR 101, KM 42;N/T;;JOINVILLE;SC;09102;1058;254537545;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00274;WEDGE CALCADOS LTDA ME;;S;S;N;N;J;00.218.308/0001-08;;;14401226;RUA ESPIRITO SANTO, 2098;VILA APARECIDA;;FRANCA;SP;16200;1058;310201720115;;;0;0;0;16-3703-3240;;16-3703-3325;FINANCEIRO@WEDGE.COM.BR;FINANCEIRO@WEDGE.COM.BR;;;001;WEDGE;CAMILO;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00275;CLACIFF CONFECCOES LTDA;;S;S;N;N;J;09.615.082/0001-53;;;35660026;RUA DOUTOR HIGINO, 12;CENTRO;;PARA DE MINAS;MG;47105;1058;001073618.00-01;;;0;0;0;37-3231-1115;;;;CLACIFF@YAHOO.COM.BR;;;001;;LEONARDO;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00276;EXPRESSO RC LOGISTICA E TRANSPORTE LTDA;;N;S;N;N;J;10.662.766/0001-95;;;88304350;RUA WILLY HENNING, 148;SAO JUDAS;;ITAJAI;SC;08203;1058;255847882;;;0;0;0;47-3348-3377;;;;EXPRESSORC@TERRA.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00277;JOAO FERREIRA DE SOUZA;;N;S;N;N;;;;;;N/T;N/T;;PARA DE MINAS;MG;47105;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00278;EVACONFORT LTDA;;S;S;N;N;J;11.096.349/0001-95;;;14406785;RUA ELVIO PUCCI, 26;POLO INDUSTRIAL SAO BERNARDO;;FRANCA;SP;16200;1058;310464536110;;;0;0;0;(16) 3720-0099;;(16) 3720-0099;CONTABIL@EVACONFORT.COM.BR;CONTABIL@EVACONFORT.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00279;IDEAL IND E COM DE ARTIGOS E ACESSORIOS DO VESTUARIO LTDA;;S;S;N;N;J;13.556.243/0001-52;;;28611135;RUA JOSE ACURCIO BENIGNO, 39;BRAUNES;;NOVA FRIBURGO;RJ;03401;1058;79359319;;;0;0;0;22-2522-7769;22-99971-6919;227023 ELIESE;MARCELO;COMERCIAL@IDEALBOJOS.COM.BR;;;001;IDEAL;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180627082426;0;;;;;;;;;;PABLO - 22-99999-2554
01;00280;PHOENIX TRADING IND E COM LTDA;;N;S;N;N;J;01.792.221/0001-02;;;16270000;RUA ADOLPHO HECHT JUNIOR, 425;CENTRO;;GLICERIO;SP;17109;1058;319054109117;;;0;0;0;18 3647-1297;;;;PCP.PHOENIX@TERRA.COM.BR;;;001;PHOENIX;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00281;WILLIAM KILSON SANTOS ANTUNES;;S;S;N;N;J;14.597.456/0001-95;;;30750355;RUA LURDINHA CESAR SANTOS, 39;CAICARAS;;BELO HORIZONTE;MG;06200;1058;0018702500078;;;0;0;0;31-3413-3465;31-9259-5534;31-8598-1995;;WILLIAMKILSON@HOTMAIL.COM;;;001;;WILLIAM;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00282;DROGARIA PERFUMARIA REIS & SANT'ANA LTDA;;S;S;N;N;J;04.702.426/0001-48;;;35501169;AV PARANA, 1531 ANEXO 1533;CATALAO;;DIVINOPOLIS;MG;22306;1058;223.150469.0061;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00283;TLG TRANSPORTES E LOGISTICA LTDA;;N;S;N;N;J;10.500.060/0001-27;;;79610100;AV RANULPHO M LEAL, 1789 ANEXO A;JD ALVORADA;;TRES LAGOAS;MS;08305;1058;28.350.232-0;;;0;0;0;(67) 3521-3800;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00284;TRANSPORTES GUARAMIRIM;;N;S;N;N;J;11.754.722/0001-58;;;89270000;ROD BR 280 KM 56, 12726;CENTRO;;GUARAMIRIM;SC;06504;1058;256066108;;;0;0;0;47-3373-0110;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00285;JOSE RONALDO DOS SANTOS;;N;S;N;N;F;933.786.296-49;;;;N/T;N/T;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00286;EDILEY PEREIRA DE OLIVEIRA;;N;S;N;N;;;;;;N/T;N/T;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00287;L E L IND E COM REP DE ARTIGOS TEXTEIS LTDA;;S;S;N;N;J;10.171.495/0001-75;;;37950000;AV OLIVEIRA REZENDE, 700;CENTRO;;SAO SEBASTIAO DO PARAISO;MG;64704;1058;0010792850025;1400033708;;0;0;0;35-3531-2033;;;LUCIANA@BELLFORM.COM.BR;LUCIANA@BELLFORM.COM.BR;;;001;BELLFORM;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00288;BLESSED IND COM DE BOJOS LTDA;;S;S;N;N;J;12.158.670/0001-10;;;74574001;AV MARECHAL RONDON, QD E LT 07;RESIDENCIAL MORUMBI;;GOIANIA;GO;08707;1058;104783168;;;0;0;0;62-3293-5755;;62-3293-5672;;BLESSEDBOJOS@HOTMAIL.COM;;;001;BLESSED;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00289;TRANSCUNHA LTDA;;N;S;N;N;J;00.850.928/0001-65;;;88309421;RUA LUIS LOPES GONZAGA, 1685;SAO VICENTE;;ITAJAI;SC;08203;1058;253133394;;;0;0;0;47-3348-3160;;;;;;;001;TRANSCUNHA;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00290;DITIN TEXTIL LTDA;;S;S;N;N;J;71.805.063/0001-63;;;18147000;AV NICOLAU FERREIRA DE SOUZA, 1015;TERRA BAIXA;;ARACARIGUAMA;SP;02754;1058;734001594115;;;0;0;0;11-4136-4450;;;PROGRAMACAO@DITIN.COM.BR;PROGRAMACAO@DITIN.COM.BR;COMPRAS@NOVASERRANACOUROS.COM.BR;;;001;DITIN;;2;2;2;;N;0;1;;;;01;;;;1;0;;00036;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20240320102341;0;;;;;;;;;;
01;00291;XXXXXXXXXBOJO E ART LTDA EPP - CLIENTE BLOQUEADOXXXXXXXX;;S;S;N;N;J;10.688.058/0001-23;;;14390000;RD ARTHUR MARTINS DE OLIVEIRA, SN KM 01;RURAL;;SAO PAULO;SP;50308;1058;627009236112;;;0;0;0;16-3668-1726;(35) 99239-0099;;;BOJOART@BOJOART.COM;;;001;BOJOART;;2;2;2;000006;N;0;2;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20200821111147;0;;;;;;;;;;
01;00292;RITA HELENA DE SOUSA ME;;S;S;N;N;J;33.275.835/0001-03;;;74510030;AV SAO PAULO, 600;SETOR CAMPINAS;;GOIANIA;GO;08707;1058;104608668;;;0;0;0;62-7815-8365;;;;RITAHELENADESOUSA@BOL.COM.BR;;;001;AMC BOJOS;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00293;BOJOS GOIAS IND LTDA ME;;S;S;N;N;J;14.438.936/0001-03;;;76640000;RUA, MOEIRA COELHO, S/N;CENTRO;;TAQUARAL DE GOIAS;GO;21007;1058;105153249;;;0;0;0;62-3384-1654;;;RICARDOPRIMO@BOJOSGOYAZ.COM.BR;JONASNUNES@BOJOSGOYAZ.COM.BR;;;001;BOJO GOIAS;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00294;FRIBOJOS COMERCIO E INDUSTRIA DE BOJOS LTDA;;S;S;N;N;J;10.914.670/0001-77;;;28615120;RUA JOSE DA COSTA CABRAL, 397 LOTE 01;PONTE DA SAUDADE;;NOVA FRIBURGO;RJ;03401;1058;78773812;;;0;0;0;22-2522-6799;;;;FRIBOJOS@YAHOO.COM.BR;;;001;FRIBOJOS;;2;2;2;;N;0;1;;;;33;;;;1;0;;00036;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20240305105759;0;;;;;;;;;;
01;00295;PITANGUI TRANSPORTES E LOGISTICA LTDA;;N;S;N;N;J;01.953.950/0001-01;;;07222010;AV PATOS , 707;CID IND SATELITE;;GUARULHOS;SP;18800;1058;336727678113;;;0;0;0;11-2412-3662;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00296;CDC CARGAS E LOGISTICA LTDA;;N;S;N;N;J;79.946.976/0001-01;;;;ROD BR 101 KM 121, 9435;N/T;;ITAJAI;SC;08203;1058;251824357;;;0;0;0;47-3348-6733;;47-3348-3733;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00297;MINAUTO MINAS AUT LTDA - MATRIZ;;N;S;N;N;J;18.524.868/0001-56;;;35500132;RUA SERVIDOR MUNICIPAL, 300;BOM PASTOR;;DIVINOPOLIS;MG;22306;1058;2231892340098;;;0;0;0;037-3229-3200;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00298;INDART IND E COM DE ARTEFATOS DE RAPAS LTDA EPP;;S;S;N;N;J;00.591.747/0001-61;;;14140000;RUA DONA IGNACIA, 429;CENTRO;;CRAVINHOS;SP;13108;1058;279013755110;;;0;0;0;16 3951-1326;;;;ESCRITORIO.INDART@GMAIL.COM;;;001;INDART;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00299;IMPEC IMP E EXP LTDA;;S;S;N;N;J;00.155.122/0001-57;;;14404090;AV MAGISTRADO RENATO SALLES DE ABREU, 1232;JA AEROPORTO II;;SAO PAULO;SP;50308;1058;310198473114;;;0;0;0;16-3713-7444;;16-3713-7411;NFE@IMPEC.COM.BR;NFE@IMPEC.COM.BR;;;001;;;2;2;2;000006;N;0;1;;;;;;;;1;0;;00193;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00300;ALFA COMERCIO E INDUSTRIA DE BOJOS LTDA ME;;S;S;N;N;J;16.853.169/0001-24;;;13480970;RUA WILSON EZIDORO, 151;JD ALTO DO LAGO;;LIMEIRA;SP;26902;1058;417215124116;;;0;0;0;067-2105-8100;;;;;;;001;ALFA;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00301;SANZINETECH IND E COM IMP E EXP;;S;S;N;N;J;03.769.516/0001-93;;;13420256;RUA FREI HONORIO FRANCO, 138;DOIS CORREGOS;;PIRACICABA;SP;38709;1058;535327367112;;;0;0;0;019-3414-1978;;;;SANZINETECH@TERRA.COM.BR;;;001;SANZINE;;2;2;2;;N;0;1;;;;04;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20220824082321;0;;;;;;;;;;
01;00302;TONOGA DO BRASIL COM E IMP LTDA;;S;S;N;N;J;07.436.937/0001-53;;;06885700;ROD REGIS BITTENCOURT, KM 290;PQ STA AMELIA;;ITAPECERICA DA SERRA;SP;22208;1058;370116998119;;;0;0;0;11-4147-7766;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00303;FL MOSSMANN E CIA LTDA;;S;S;N;N;J;05.864.664/0001-12;;;93700000;AVENIDA BAHIA, 1398;IMIGRANTE;;CAMPO BOM;RS;03905;1058;0190097531;3202913396;;0;0;0;51-3597-3746;;;;FL_MOSSMANN@YAHOO.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00304;LITHOLDO E SILVA IND E COM DE JOIAS E BIJUTERIAS LTDA ME;;S;S;N;N;J;10.354.782/0001-10;;;13481045;AV LUIZ CAVINATTO, 290;JD IBIRAPUERA;;LIMEIRA;SP;26902;1058;417308771110;;;0;0;0;67-2105-8100;;;;ANDREIASTRASS@HOTMAIL.COM;;;001;LITHOLDO;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00305;COMPOMAX INDUSTRIA TEXTIL LTDA EPP;;S;S;N;N;J;12.833.951/0001-20;;;14402415;RUA JOSE DOS REIS, 1251;CENTRO;;FRANCA;SP;16200;1058;310.278.991-117;;;0;0;0;016-3432-1918;;;FATURAMENTO@COMPOMAX.IND.BR;FATURAMENTO@COMPOMAX.IND.BR;;;001;;;2;2;2;000005;N;0;1;;;;11;;;;1;0;;00036;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20231017141317;0;;;;;;;;;;2,50 28/35/42 dias em 27-09-2023
01;00306;AUGETEX TINTURARIA LTDA;;S;S;N;N;J;05.559.595/0001-33;1;;07250310;AV RIVER, 121;AGUA CHATA;;GUARULHOS;SP;18800;1058;336706467113;;;0;0;0;11-2303-4222;;;;KIKA.FISCAL@AUGETEX.COM.BR;COMPRAS@NOVASERRANACOUROS.COM.BR;;;001;;MARIO;2;2;2;000005;N;0;1;;;;;;;;1;0;;00036;2;;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20240320102404;0;;;;;;;;;;
01;00307;VW CALCADOS IND E COM LTDA;;S;S;N;N;J;07.517.247/0001-29;;;35519000;RUA WOLANDA BATISTA DE FREITAS, 25;FRANCISCO LUCAS;;NOVA SERRANA;MG;45208;1058;4523653870038;;;0;0;0;37-3226-2439;;;VW.COMPRAS@GMAIL.COM;VW.COMPRAS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20220304105827;0;;;;;;;;;;
01;00308;I DOS SANTOS IND E COM DE BOINAS;;S;S;N;N;J;97.529.779/0001-79;;;74423440;RUA AUGUSTO GONTIJO, 212;CIDADE JARDIM;;GOIANIA;GO;08707;1058;105059951;;;0;0;0;62-3593-5141;;;;MARBRILHOCOMPRAS@HOTMAIL.COM;;;001;MARBRILHO;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00309;RODONAVES GO;;S;S;N;N;J;44.914.992/0018-86;;;74853010;AV A, 20;STO ANTONIO;;GOIANIA;GO;08707;1058;102863849;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00310;TRANS RAW TRANSPORTADORA LTDA;;N;S;N;N;J;00.994.398/0001-29;;;13053720;AV DAS AMOREIRAS, 7466;FELIPAO;;CAMPINAS;SP;09502;1058;244559041110;;;0;0;0;19-2101-0600;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00311;RODONAVES - RS;;N;S;N;N;J;44.914.992/0027-77;;;91150170;RUA PLINIO KROEFF, 1290;RUBEM BERTA;;PORTO ALEGRE;RS;14902;1058;0963049968;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00312;GUSTAVO DONIZETE NASCIMENTO ME;;S;S;N;N;J;04.605.196/0001-07;;;14412215;RUA MARIA CECILIA TAVEIRA, 4551;ANA DOROTHEIA;;FRANCA;SP;16200;1058;310354475113;;;0;0;0;16-3703-0761;16-99223-6004;;INTERFLEXFINANCEIRO@COM4.COM.BR;INTERFLEXFINANCEIRO@COM4.COM.BR;;;001;INTERFLEX;GUSTAVO;2;2;2;000016;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20210504133216;0;;;;;;;;;;
01;00313;TEXTIL AMPLILAV LTDA - EPP;;S;S;N;N;J;10.902.162/0001-79;;;07830350;AV SINATO, 1100 A;VILA BONANZA;;FRANCO DA ROCHA;SP;16408;1058;312095477110;;;0;0;0;11-4443-6543;11-98602-0808;;;MARCOBALBINO18@TERRA.COM.BR;;;001;;REGINALDO/RONALDO;2;2;2;;N;0;1;;;;;;;;1;0;;00193;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00314;WELTTEC COMERCIAL IMP E EXP LTDA;;S;S;N;N;J;08.088.938/0001-17;;;89065800;ROD BLUMENAU NAVEGANTES, 2707;ITOUPAVAZINHA;;BLUMENAU;SC;02404;1058;255204337;;;0;0;0;47-2111-2000;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00315;DIVINOPLASTICOS LTDA;;N;S;N;N;J;10.408.950/0001-03;;;35502456;RUA RIO DE JANEIRO, 2400;LEVINDO PEREIRA;;DIVINOPOLIS;MG;22306;1058;0010948610018;;;0;0;0;37-3212-8510;;;;DIVINOPLASTICOS.LTDA@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00316;EXPRESSO ARACATUBA;;S;S;N;N;J;57.692.055/0010-18;;;;AV APIO CARDOSO, 100;CENTRO;;CONTAGEM;MG;18601;1058;1863870170118;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00317;TAC TRANSPORTES E ARMAZENS GERAIS LTDA;;S;S;N;N;J;07.639.029/0001-67;;;88311601;ROD BR 101 KM 118, 7655;SALSEIROS;;ITAJAI;SC;08203;1058;255091702;;;0;0;0;47-2104-4600;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00318;MARIO LUCIO PEIXOTO;;S;S;N;N;;;;;;N/T;N/T;;NOVA SERRANA;MG;45208;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00319;BRITTO'S PNEUS LTDA;;S;S;N;N;J;14.913.470/0001-50;;;35501221;AV AUTORAMA, 640;CATALAO;;DIVINOPOLIS;MG;22306;1058;0019022430049;;;0;0;0;37-3213-6100;;;;DIVINIPOLIS@BRITTOSPNEUS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00320;ADESIVAR ROTULOS E ETIQUETAS EIRELI - ME;;N;S;N;N;J;15.126.962/0001-69;;;35500070;AV 21 DE ABRIL , 1948;SANTA CLARA;;DIVINOPOLIS;MG;22306;1058;0019230760030;;;0;0;0;037-3071-2685;;;;;;;001;ADSIVAR;;2;2;2;;N;0;1;;;;02;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20221110081302;0;;;;;;;;;;
01;00321;RAUL MACHADO;;N;S;N;N;;;;;;N/T;N/T;;DIVINOPOLIS;MG;;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
01;00322;JBACUS COM DE MAQUINAS TEXTEIS LTDA;;S;S;N;N;J;05.983.727/0001-50;;;07062160;RUA OUVIDOR, 300;PQ STO ANTONIO;;GUARULHOS;SP;18800;1058;336720780110;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;;;;;;;;;;;2;;;;;/  /;;;;;;;;;;;;;20180424090305;0;;;;;;;;;;
